Pathways	Object ID	Names	Enzymes of pathway	Reactions of pathway	Ontology - pathway type	Ontology -  all instances of class
PWY-8140	PWY-8140	serine racemization	MONOMER-14684 // MONOMER-14687 // MONOMER-14689 // CPLX-8018 // CPLX66-350 // G1G01-3975-MONOMER	5.1.1.18-RXN	Amino-Acid-Biosynthesis	
PWY-7656	PWY-7656	<i>Spodoptera littoralis</i> pheromone biosynthesis // (9<i>Z</i>,11<i>E</i>)-tetradeca-9,11-dien-1-yl acetate biosynthesis	MONOMER-19262 // MONOMER-19261	RXN-16563 // RXN-16562 // RXN-16561 // RXN-16559 // RXN-16558 // RXN-16557 // RXN-16556 // RXN-16555 // RXN-16554 // RXN-16553 // RXN-16552 // RXN-16551 // RXN-16540 // RXN-15112 // 1.14.99.32-RXN // RXN-16550 // RXN-16549 // RXN-16547 // 1.14.99.31-RXN // 2.3.1.155-RXN // RXN-14271 // RXN-14272	Metabolic-Clusters // HORMONE-SYN	
PWY-6244	PWY-6244	bergamotene biosynthesis II	MONOMER-14834 // MONOMER-14819	RXN-10483 // RXN-10482 // RXN-10481	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-7916	PWY-7916	squid bioluminescence // <i>Watasenia</i> bioluminescence	MONOMER-20294	RXN-18900 // RXN-18873 // RXN-18872 // RXN-18871	Bioluminescence	
PWY-6765	PWY-6765	hydrogen production IV	CPLX-8601 // CPLX-8599	1.12.1.3-RXN	Energy-Metabolism	
PWY-6071	PWY-6071	superpathway of phenylethylamine degradation	PHENDEHYD-CPLX // AMINEOXID-CPLX // G6716-MONOMER // CPLX0-1762 // G6718-MONOMER // CPLX0-8538	RXN-2425 // RXN-10819 // RXNMETA-12672 // RXNMETA-12671 // RXN0-6510 // RXN0-6512 // RXN0-2042 // RXN0-2044 // RXN-3641 // RXN-10817 // PHENDEHYD-RXN	AMINE-DEG // AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways	
ANAPHENOXI-PWY	ANAPHENOXI-PWY	L-phenylalanine degradation II (anaerobic) // anaerobic L-phenylalanine oxidation	CPLX3O-118 // CPLX3O-67 // CPLX3O-58 // PPDTHAUERA-MONOMER // CPLX3O-71 // YMR169C-MONOMER // YMR170C-MONOMER // MONOMER-13666 // MONOMER-13665 // CPLX-9753 // CPLX-9342 // PHETRANTHAUERA-MONOMER	RXN-10814 // PHENDEHYD-RXN // PHENYLPYRUVATE-DECARBOXYLASE-RXN	Amino-Acid-Degradation	
PWY-2701	PWY-2701	maackiain conjugates interconversion	MONOMER-6321 // MONOMER-6322 // MONOMER-6323 // MONOMER-6324	RXN-4322 // RXN-4321 // RXN-4320 // RXN-4319	Interconversion // AROMATIC-COMPOUNDS-BIOSYN // SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-7438	PWY-7438	superpathway of dTDP-glucose-derived antibiotic building blocks biosynthesis	CPLX-8296 // CPLX-8297 // CPLX-8299 // MONOMER-17066 // MONOMER-17067 // MONOMER-17631 // MONOMER-17632 // MONOMER-17630 // MONOMER-17629 // MONOMER-17084 // MONOMER-17085 // CPLX-8420 // MONOMER-17083 // MONOMER-17082 // MONOMER-17074 // MONOMER-17073 // MONOMER-17075 // MONOMER-17069 // MONOMER-17070 // MONOMER-17088 // MONOMER-17548 // MONOMER-17634 // MONOMER-17068 // MONOMER-17071 // CPLX-8417 // MONOMER-17549 // MONOMER-17635 // CPLX-8295 // MONOMER-17064 // MONOMER-17072 // MONOMER-17086 // MONOMER-17628 // MONOMER-17065 // MONOMER-16620	RXN-12932 // RXN-12931 // RXN-12930 // RXN-12921 // RXN-12942 // RXN-12941 // RXN-12940 // RXN-12935 // RXN-15233 // RXN-13667 // RXN-13660 // RXN-13659 // RXN-12929 // RXN-12928 // RXN-16262 // RXN-12943 // RXN-12404 // DTDPGLUCDEHYDRAT-RXN // DTDPGLUCOSEPP-RXN // RXN-12408 // RXN-12409 // RXN-12407 // RXN-12406	Super-Pathways // Carbohydrates-Biosynthesis	
PWY-7917	PWY-7917	pheomelanin biosynthesis	HS01248-MONOMER	MONOPHENOL-MONOOXYGENASE-RXN // RXN-18897 // RXN-18894 // RXN-18899 // RXN-14185 // RXN-18895 // RXN-18896 // RXN-18898	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-7282	PWY-7282	4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II	CPLX-8695 // CPLX-8694 // CPLX3O-10524 // CPLX3O-82 // G3O-34264-MONOMER // CPLX3O-38 // G3O-30671-MONOMER	RXN3O-9919 // RXN3O-9962 // PYRIDOXKIN-RXN // PYRIDOXINE-4-DEHYDROGENASE-RXN // PYRIMSYN3-RXN // RXN3O-3797 // PNPOXI-RXN // PNKIN-RXN	Cofactor-Biosynthesis	
PWY-8031	PWY-8031	epiberberine biosynthesis		RXN-20168 // RXN-20167 // RXN-19238 // RETICULINE-OXIDASE-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	
P662-PWY	P662-PWY	dibenzofuran degradation	CPLX-1723 // MONOMER-1905 // CPLX-1722	R608-RXN // R607-RXN // R606-RXN	AROMATIC-COMPOUNDS-DEGRADATION	
P3-PWY	P3-PWY	gallate degradation III (anaerobic)	MONOMER-2 // CPLX-268 // CPLX-269 // MONOMER-5 // MONOMER-7 // MONOMER-8 // MONOMER-9 // MONOMER-6 // MONOMER-10 // CPLX-9544	RXN-16834 // RXN-11667 // R11-RXN // ACETATEKIN-RXN // PHOSACETYLTRANS-RXN // R7-RXN // R8-RXN // R6-RXN // R5-RXN // 1.97.1.2-RXN // GALLATE-DECARBOXYLASE-RXN	AROMATIC-COMPOUNDS-DEGRADATION	
PWY-5451	PWY-5451	acetone degradation I (to methylglyoxal)	HS05414-MONOMER // MONOMER-12920	RXN-17626 // RXN-17625 // RXN-8630	Other-Degradation	
PWY-5768	PWY-5768	pyruvate fermentation to acetate VIII // pyruvic acid fermentation to acetic acid VIII	CPLX3O-118 // CPLX3O-67 // CPLX3O-58 // MONOMER-13666 // MONOMER-13665 // MONOMER-13664	RXN0-3962 // RXN-6161	Energy-Metabolism	
PWY-6433	PWY-6433	hydroxylated fatty acid biosynthesis (plants)	MONOMER-18036 // MONOMER-18039 // MONOMER-18038 // MONOMER-18040	RXN-16158 // RXN-16157 // RXN-16156 // RXN-16155 // RXN-16154 // RXN-16153 // RXN-16152 // RXN-16151 // RXN-16150 // RXN-16149 // RXN-16148 // RXN-9670 // RXN-14491 // RXN-14495 // RXN-14494 // RXN-14493 // RXN-14492 // RXN-14488 // RXN-14486 // RXN-14485 // RXN-14484 // RXN-13322	Lipid-Biosynthesis	
PWY-6121	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	YMR300C-MONOMER // CPLX66-358 // PRPPAMIDOTRANS-CPLX // GLYCRIBONUCSYN-MONOMER // YDR408C-MONOMER // GART-MONOMER // YGR061C-MONOMER // HS11329-MONOMER // FGAMSYN-MONOMER // CPLX-8639 // HS08358-MONOMER // AIRS-CPLX	AIRS-RXN // FGAMSYN-RXN // GART-RXN // GLYRIBONUCSYN-RXN // PRPPAMIDOTRANS-RXN	Nucleotide-Biosynthesis	
PWY-5137	PWY-5137	fatty acid &beta;-oxidation III (unsaturated, odd number)	MONOMER-12058 // MONOMER-12059 // MONOMER-12060 // CPLX-7065 // CPLX-8706 // HS03615-MONOMER // G7212-MONOMER // FADB-MONOMER	ENOYL-COA-DELTA-ISOM-RXN	Fatty-Acid-and-Lipid-Degradation	
PWY-922	PWY-922	mevalonate pathway I (eukaryotes and bacteria) // isoprenoid pathway // MVA pathway // isopentenyl diphosphate biosynthesis // dimethylallyl diphosphate biosynthesis	CPLX-706 // CPLX-7835 // CPLX-7834 // AT5G47720-MONOMER // AT5G48230-MONOMER // CPLX-707 // AT4G11820-MONOMER // CPLX-7838 // HS05836-MONOMER // YML075C-MONOMER // YLR450W-MONOMER // AT1G76490-MONOMER // CPLX-7839 // MONOMER-14624 // CPLX-708 // AT5G27450-MONOMER // MONOMER-11969 // CPLX-7840 // YMR220W-MONOMER // MONOMER-11968 // HS08830-MONOMER // CPLX-709 // CPLX-7041 // CPLX-7841 // YPL117C-MONOMER // AT5G16440-MONOMER // AT3G02780-MONOMER // CPLX-7787 // HS07522-MONOMER // HS00895-MONOMER	IPPISOM-RXN // DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN // PHOSPHOMEVALONATE-KINASE-RXN // MEVALONATE-KINASE-RXN // 1.1.1.34-RXN // HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN // ACETYL-COA-ACETYLTRANSFER-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-6952	PWY-6952	glycerophosphodiester degradation	G3O-34097-MONOMER // GLYCPDIESTER-CYTO-MONOMER // GLYCPDIESTER-PERI-CPLX // G1G01-1146-MONOMER // YIL155C-MONOMER	RXN-15745 // GLYCPDIESTER-RXN	Alcohol-Degradation // Carbohydrates-Degradation	
PWY-7683	PWY-7683	nitrite reduction (hemoglobin)	MONOMER-19373 // MONOMER-19374	RXN-16805 // RXN-16809 // RXN-16818	Noncarbon-Nutrients	
PWY-7987	PWY-7987	vanchrobactin biosynthesis	MONOMER-20477 // MONOMER-20475	DHBAMPLIG-RXN // RXN-19446 // RXN-19498 // RXN-19499 // RXN-19501 // ENTF-RXN // RXN-16905 // RXN-19502	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-7630	PWY-7630	hinokinin biosynthesis	MONOMER-19146 // MONOMER-19147	RXN-16362 // RXN-16360	AROMATIC-COMPOUNDS-BIOSYN	
PWY-6524	PWY-6524	lychnose and isolychnose biosynthesis	MONOMER-15687	2.4.1.123-RXN // 2.4.1.82-RXN // RXN-15224 // RXN-11490	Glycan-Pathways // Carbohydrates-Biosynthesis	
PWY-6759	PWY-6759	hydrogen production III	CPLX-7206 // CPLX-8260 // CPLX-8266	HYDROG-RXN	Energy-Metabolism	
PWY-2301	PWY-2301	<i>myo</i>-inositol biosynthesis	CPLX-3901 // CPLX-3904 // MONOMER-124169 // CPLX-3902 // CPLX-3903 // CPLX-7935 // CPLX-7936 // HS02567-MONOMER // AT4G39120-MONOMER // AT3G02870-MONOMER // AT1G31190-MONOMER	MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN // MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN	Cyclitols-Biosynthesis	
PWY-6786	PWY-6786	detoxification of reactive carbonyls in chloroplasts // detoxification of small reactive electrophile species in chloroplasts	AT1G54870-MONOMER // AT3G04000-MONOMER // AT1G23740-MONOMER // AT2G37770-MONOMER	ALLYL-ALCOHOL-DEHYDROGENASE-RXN // RXN-12281 // RXN0-4281 // RXN-12300 // RXN-12299 // RXN-12297 // RXN-12296 // RXN-12295 // RXN-12293 // RXN-12292	Metabolic-Clusters	
PWY-6268	PWY-6268	adenosylcobalamin salvage from cobalamin // vitamin B<sub>12</sub> biosynthesis	MONOMER-14887 // STM2053-MONOMER // CPLX-9275 // STM2050-MONOMER // CPLX-7420	RXN-19366 // RXN-19341 // RXN-19340 // RXN-19334 // COBALADENOSYLTRANS-RXN	Cofactor-Biosynthesis	
PWY-5331	PWY-5331	taurine biosynthesis I // cysteinesulphinic acid pathway // cysteinesulfinic acid pathway	MONOMER-8844 // HS05299-MONOMER // CPLX-7464 // CPLX66-437 // MONOMER-18720 // HS00295-MONOMER // MONOMER-13317	HYPOTAURINE-DEHYDROGENASE-RXN // SULFINOALANINE-DECARBOXYLASE-RXN // CYSTEINE-DIOXYGENASE-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-6823	PWY-6823	molybdopterin biosynthesis	AT2G31955-MONOMER // CPLX-8335 // EG11595-MONOMER // CPLX-7191 // CPLX-8305 // CPLX0-2502 // CPLX0-8164 // HS04742-MONOMER // EG12216-MONOMER // G6952-MONOMER // CPLX-8334 // AT1G01290-MONOMER // CPLX-8331 // HS01304-MONOMER // CPLX0-248	RXN-22698 // RXN-17809 // RXN-12473 // RXN-11361 // RXN-8342 // RXN-8340	Cofactor-Biosynthesis	
PWY-7518	PWY-7518	atromentin biosynthesis	MONOMER-18721 // MONOMER-18722 // MONOMER-18723 // MONOMER-124866	RXN-25072 // RXN-25071 // TYROSINE-AMINOTRANSFERASE-RXN	AROMATIC-COMPOUNDS-BIOSYN	
PWY-82	PWY-82	UDP-&beta;-L-arabinose biosynthesis II (from &beta;-L-arabinose) // UDP-L-arabinose biosynthesis (salvage pathway) // UDP-L-arabinose biosynthesis II (from L-arabinose)	MONOMER-11146 // AT5G52560-MONOMER // AT4G16130-MONOMER // MONOMER-452	L-ARABINOKINASE-RXN // RXN-7401	Carbohydrates-Biosynthesis	
PWY-7671	PWY-7671	saframycin A biosynthesis	MONOMER-19340 // MONOMER-19338 // MONOMER-19337 // MONOMER-19336 // MONOMER-19341 // MONOMER-19339	RXN-16726 // RXN-16724 // RXN-16723 // RXN-15305 // RXN-15302 // RXN-16722 // RXN-16716 // RXN-16714 // RXN-16713 // RXN-16715	SECONDARY-METABOLITE-BIOSYNTHESIS	
RIBOKIN-PWY	RIBOKIN-PWY	ribose phosphorylation // ribose catabolism	CPLX0-7647 // CPLX0-7646 // CPLX0-7645	RXN0-5304 // RIBOKIN-RXN	Carbohydrates-Degradation	
PWY490-3	PWY490-3	nitrate reduction VI (assimilatory) // nitrate assimilation	MONOMER-13441 // SYNPCC7942_1240-MONOMER	FERREDOXIN--NITRITE-REDUCTASE-RXN // 1.7.7.2-RXN	Noncarbon-Nutrients	
PWY-7527	PWY-7527	L-methionine salvage cycle III // 5'-methylthioadenosine cycle // MTA cycle	CPLX-5142 // CPLX-7754 // CPLX66-337 // CPLX66-338 // SPEEBACSU-MONOMER // CPLX-6907 // CPLX-6884 // CPLX-6906 // CPLX-1163 // CPLX-8605 // MONOMER-17870 // CPLX8J2-41 // CPLX-7445 // MONOMER-1331 // BSU13600-MONOMER // MONOMER-1323 // CPLX-7891 // BSU13580-MONOMER // CPLX-8874 // CPLX-8875	RXN-13072 // RXN-15650 // R147-RXN // R83-RXN // R82-RXN // R145-RXN // 5.3.1.23-RXN // 5-METHYLTHIOADENOSINE-PHOSPHORYLASE-RXN // SAMDECARB-RXN // SPERMIDINESYN-RXN // S-ADENMETSYN-RXN	Super-Pathways // Amino-Acid-Biosynthesis	
PWY-7290	PWY-7290	<i>Escherichia coli</i> serotype O:86 <i>O</i> antigen biosynthesis // &alpha;-D-galactosyl-(1&rarr;3)-&alpha;-L-fucosyl-(1&rarr;2)-&beta;-D-galactosaminyl-(1&rarr;3)-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-(1&rarr;3)-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-diphospho-<i>ditrans,octacis</i>-undecaprenol biosynthesis // &alpha;-D-Gal-(1&rarr;3)-&alpha;-L-Fuc-(1&rarr;2)-&beta;-D-Gal-(1&rarr;3)-&alpha;-D-GalNAc-(1&rarr;3)-&alpha;-D-GalNAc-diphospho-ditrans,octacis-undecaprenol biosynthesis	MONOMER-18060 // MONOMER-18061 // MONOMER-18062 // MONOMER-18063 // MONOMER-18098 // MONOMER-18099 // MONOMER-21443 // CPLX-9582	RXN-22037 // TRANS-RXN-436 // GLCNACPTRANS-RXN // RXN-14572 // RXN-14560 // RXN-14561 // RXN-14562 // RXN-14563	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	
HCAMHPDEG-PWY	HCAMHPDEG-PWY	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate // 3-phenylpropionate and 3-(3-hydroxyphenyl)propionate degradation to 2-oxopent-4-enoate	CPLX0-7950 // DHPDIOXYGEN-CPLX // MHPHYDROXY-MONOMER // PHENPRODIOLDEHYDROG-MONOMER // HCAMULTI-CPLX	HCAMULTI-RXN // PHENPRODIOLDEHYDROG-RXN // MHPHYDROXY-RXN // 1.13.11.16-RXN // MHPCHYDROL-RXN	AROMATIC-COMPOUNDS-DEGRADATION	
PWY-6670	PWY-6670	citronellol degradation // acyclic terpene utilization pathway	MONOMER-16061	RXN-11915 // RXN-11914 // RXN-11913 // RXN-11912	SECONDARY-METABOLITE-DEGRADATION	
PWY-6947	PWY-6947	superpathway of cholesterol degradation II (cholesterol dehydrogenase)	CPLX-8364 // G185E-7814-MONOMER // CPLX-8367 // CPLX-8369 // CPLX-8370 // CPLX-9300 // G185E-7813-MONOMER // G185E-7812-MONOMER // G185E-7838-MONOMER // G185E-7837-MONOMER // G185E-7830-MONOMER // G185E-7836-MONOMER // G185E-7827-MONOMER // CPLX-8385 // G185E-7833-MONOMER // G185E-7840-MONOMER // G185E-7686-MONOMER // G185E-5271-MONOMER // CPLX-8814 // G185E-7793-MONOMER // CPLX-8815 // CPLX185E-20 // CPLX-8391 // CPLX-8392 // G185E-7817-MONOMER // G185E-7822-MONOMER // G185E-5310-MONOMER // G185E-7795-MONOMER // G185E-7792-MONOMER	RXN-17650 // RXN-17648 // RXN-17645 // RXN-17647 // RXN-17646 // RXN-12848 // RXN-12849 // RXN-12850 // RXN-12745 // RXN-12744 // RXN-12743 // RXN-12710 // RXN-12709 // RXN-12708 // RXN-12707 // RXN-12706 // RXN-12705 // RXN-12704 // RXN-12703 // RXN-12702 // RXN-12694 // RXN-12693 // RXN-19805 // RXN-19804 // RXN-19803 // RXN-19802 // RXN-19801 // RXN-19800 // RXN-19799 // RXN-19798 // RXN-19797 // RXN-19796 // RXN-12751 // RXN-12750 // RXN-12749 // RXN-12748 // RXN-12747 // RXN-12746 // RXN-12736 // RXN-12734 // RXN-12735 // RXN-12718 // 1.13.11.25-RXN // RXN-12717 // RXN-12715 // RXN-12714 // RXN-12691	Fatty-Acid-and-Lipid-Degradation // Super-Pathways	
PWY-8374	PWY-8374	antimycin biosynthesis	MONOMER-22109 // CPLX-9754 // CPLX-9755 // MONOMER-22116 // MONOMER-22120 // CPLX-9757 // CPLX-9756 // MONOMER-22119	RXN-23194 // RXN-23207 // RXN-23205 // RXN-23206 // RXN-23204 // RXN-23203 // RXN-23202 // RXN-23201 // RXN-23200 // RXN-23199 // RXN-23197 // RXN-23196 // RXN-23195	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-8393	PWY-8393	xylitol degradation II	MONOMER-124211 // MONOMER-124212 // CPLX-85404	RXN-23376 // RXN-23378	Alcohol-Degradation // Carbohydrates-Degradation	
POLYISOPRENSYN-PWY	POLYISOPRENSYN-PWY	polyisoprenoid biosynthesis (<i>E. coli</i>)	FPPSYN-MONOMER // UPPSYN-CPLX // EG11665-MONOMER // PGPPHOSPHAB-MONOMER // G6439-MONOMER // CPLX0-7426	RXN-8992 // UNDECAPRENYL-DIPHOSPHATASE-RXN // RXN-8999 // FPPSYN-RXN // GPPSYN-RXN	Super-Pathways // Polyprenyl-Biosynthesis	
PWY-7097	PWY-7097	vanillin and vanillate degradation I	MONOMER-15113 // CPLX-9222	1.2.1.67-RXN // RXN-2	AROMATIC-COMPOUNDS-DEGRADATION	
PWY-6959	PWY-6959	L-ascorbate degradation V	MONOMER-21185 // MONOMER-21184 // MONOMER-21183 // MONOMER-21186 // MONOMER-21182	RXN-21402 // RXN-21401 // RXN-21400 // RXN-12870 // RXN-12871	CARBOXYLATES-DEG	
PWY-2841	PWY-2841	cytokinins degradation // Cytokinins oxidation	AT2G41510-MONOMER // AT2G19500-MONOMER // AT5G56970-MONOMER // AT4G29740-MONOMER // CKX1-MONOMER	RXN-4681 // RXN-4662 // RXN-4661 // RXN-4641 // RXN-4621	HORMONE-DEG // Metabolic-Clusters	
PWY-7781	PWY-7781	&omega;-sulfo-II-dihydromenaquinone-9 biosynthesis // S881 biosynthesis	G185E-6484-MONOMER // G185E-6485-MONOMER	RXN-16853 // RXN-16854	Cofactor-Biosynthesis	
PWY1R65-1	PWY1R65-1	lipid A-core biosynthesis (<i>Salmonella</i>)	STM3712-MONOMER // STM3711-MONOMER // STM3716-MONOMER // STM3719-MONOMER // STM3718-MONOMER // STM3717-MONOMER // STM3714-MONOMER // STM3721-MONOMER // STM3723-MONOMER // STM3722-MONOMER	RXN-22463 // RXN-22462 // RXN-22461 // RXN-22502 // RXN1R65-44 // RXN-22172 // RXN0-5124 // RXN0-5123 // RXN0-5061 // RXN0-5118	Glycan-Pathways // Cell-Structure-Biosynthesis // Lipid-Biosynthesis // Carbohydrates-Biosynthesis	
PWY-5686	PWY-5686	UMP biosynthesis I // uridine-5'-phosphate biosynthesis I // <i>de novo</i> biosynthesis of uridine-5'-phosphate I // <i>de novo</i> biosynthesis of uridine-5'-monophosphate I	CARBPSYN-CPLX // AT3G20330-MONOMER // ASPCARBTRANS-CPLX // CPLX-6703 // DIHYDROOROT-CPLX // OROPRIBTRANS-CPLX // AT3G54470-MONOMER // OROTPDECARB-CPLX // AT5G23300-MONOMER // DIHYDROOROTOX-MONOMER	DIHYDROOROTATE-DEHYDROGENASE-RXN // OROTPDECARB-RXN // OROPRIBTRANS-RXN // DIHYDROOROT-RXN // ASPCARBTRANS-RXN // CARBPSYN-RXN	Nucleotide-Biosynthesis	
PWY4FS-4	PWY4FS-4	phosphatidylcholine biosynthesis IV	MONOMER4FS-9 // MONOMER4FS-8 // MONOMER4FS-2	RXN-5642 // 2.1.1.103-RXN // RXN4FS-2 // RXN4FS-4 // RXN4FS-3	Lipid-Biosynthesis	
PWY18C3-3	PWY18C3-3	&alpha;-tomatine biosynthesis	MONOMER18C3-8 // MONOMER18C3-9 // MONOMER18C3-10 // MONOMER18C3-11 // MONOMER-21176 // MONOMER18C3-423 // MONOMER-21177 // MONOMER18C3-2 // MONOMER18C3-421 // MONOMER18C3-3 // MONOMER18C3-4	RXN18C3-6 // RXN18C3-5 // RXN18C3-237 // RXN18C3-236 // RXN18C3-3 // RXN18C3-235 // RXN-21391 // RXN-20584 // RXN-20583 // RXN18C3-12 // RXN18C3-11 // RXN18C3-10 // RXN18C3-9 // RXN18C3-8	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-8139	PWY-8139	CDP-6-deoxy-D-gulose biosynthesis	CPLX-9489 // CPLX-9490 // MONOMER-21169 // CPLX-9488 // MONOMER-21172	PHOSPHOGLUCMUT-RXN // RXN-21378 // RXN-21377 // 2.7.7.33-RXN // CDP-GLUCOSE-46-DEHYDRATASE-RXN	Carbohydrates-Biosynthesis	
PWY-8388	PWY-8388	aspoquinolone biosynthesis	MONOMER-124177 // MONOMER-124178 // MONOMER-124179 // MONOMER-124180 // MONOMER-124181 // MONOMER-124182	RXN-23355 // RXN-23341 // RXN-23342 // RXN-23343 // RXN-23344 // RXN-23345 // RXN-23346	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-6103	PWY-6103	3-chlorotoluene degradation I	CPLX-7696 // MONOMER-14401	RXN-9907 // RXN-9906	AROMATIC-COMPOUNDS-DEGRADATION // CHLORINATED-COMPOUNDS-DEG	
PWY0-1296	PWY0-1296	purine ribonucleosides degradation	HS02191-MONOMER // ADENODEAMIN-MONOMER // EG12097-MONOMER // DEOD-CPLX // CPLX-6181 // XANTHOSINEPHOSPHORY-CPLX // CPLX0-8619 // HS09924-MONOMER // PPENTOMUT-MONOMER	PPENTOMUT-RXN // RXN0-5199 // INOPHOSPHOR-RXN // ADENODEAMIN-RXN // ADENPHOSPHOR-RXN // XANTHOSINEPHOSPHORY-RXN	NUCLEO-DEG	
PWY-5677	PWY-5677	succinate fermentation to butanoate // succinate fermentation to butyrate // succinic acid fermentation to butanoic acid	MONOMER-13474 // MONOMER-13465 // CPLX-7507 // MONOMER-13467 // CPLX-7509 // CPLX-7508 // CPLX-9539	RXN-16834 // RXN-8890 // 4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN // RXN-8889 // RXN-8891 // RXN-8807 // R11-RXN	Energy-Metabolism	
PWY-6739	PWY-6739	pinitol biosynthesis II	MONOMER-16308 // MONOMER-16309	RXN-12209 // D-PINITOL-DEHYDROGENASE-RXN // SEQUOYITOL-DEHYDROGENASE-RXN	Cyclitols-Biosynthesis	
PWY1YI0-1	PWY1YI0-1	arsenate detoxification V	MONOMER-21668 // MONOMER-21107 // MONOMER-21669 // MONOMER-21106	RXN1YI0-11 // TRANS-RXN1YI0-17	Arsenic-Detoxification	
PWY-7984	PWY-7984	acinetobactin biosynthesis	MONOMER-20469 // MONOMER-20468 // MONOMER-20466 // MONOMER-20467 // MONOMER-20470	RXN-19438 // RXN-9377 // RXN-19454 // DHBAMPLIG-RXN // RXN-19446 // RXN-19487 // RXN-19488 // RXN-19489 // RXN-19471	SECONDARY-METABOLITE-BIOSYNTHESIS	
2PHENDEG-PWY	2PHENDEG-PWY	phenylethylamine degradation I	PHENDEHYD-CPLX // AMINEOXID-CPLX	RXN-10817 // PHENDEHYD-RXN	AMINE-DEG // AROMATIC-COMPOUNDS-DEGRADATION	
PWY-7552	PWY-7552	heme <i>b</i> biosynthesis III (from siroheme) // alternative heme biosynthesis	CPLX-8912 // MONOMER-18866 // MONOMER-18867	RXN-15808 // RXN-15809 // RXN-15805	Cofactor-Biosynthesis // Tetrapyrrole-Biosynthesis	
PWY-8039	PWY-8039	mitomycin biosynthesis	MONOMER-20762 // MONOMER-20761 // MONOMER-20763 // MONOMER-20764	RXN-16272 // RXN-20326 // RXN-20325 // RXN-16271 // RXN-20324 // RXN-20323 // RXN-20322 // RXN-20321 // RXN-20320 // RXN-20315 // RXN-20316 // RXN-20317 // RXN-20318 // RXN-20319	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-8245	PWY-8245	lipid IV<sub>A</sub> biosynthesis (<i>P. gingivalis</i>) // lipid-A-precursor biosynthesis (<i>P. gingivalis</i>)	HMPREF1322_RS06425-MONOMER // HMPREF1322_RS06260-MONOMER // HMPREF1322_RS01980-MONOMER // HMPREF1322_RS03555-MONOMER // CPLX-9644 // HMPREF1322_RS03560-MONOMER	RXN-22247 // RXN-22246 // RXN-22245 // RXN-22244 // RXN-22242 // RXN-22241 // RXN-22239 // RXN-22238 // RXN-22237	Glycan-Pathways // Cell-Structure-Biosynthesis // Lipid-Biosynthesis	
PWY4FS-11	PWY4FS-11	L-ascorbate biosynthesis II (plants, L-gulose pathway) // vitamin C biosynthesis // L-ascorbic acid biosynthesis II	MONOMER-11941 // CPLX-2043 // GQT-4735-MONOMER // GQT-4288-MONOMER // MONOMER4FS-17	RXN-14395 // RXN4FS-8 // RXN4FS-9 // RXN4FS-10 // RXN-7771	Cofactor-Biosynthesis // Carboxylate-Biosynthesis	
PWY-6821	PWY-6821	&kappa;-carrageenan degradation	MONOMER-16652 // MONOMER-16659 // MONOMER-16660	RXN-12439 // RXN-12435 // RXN-12436 // 3.2.1.83-RXN	Polymer-Degradation // Carbohydrates-Degradation	
P201-PWY	P201-PWY	nitroglycerin degradation // nitroglycerin denitration // glycerol trinitrate degradation	MONOMER-1003 // MONOMER-1002	RXN-15252 // R204-RXN // R203-RXN // R202-RXN // R201-RXN	Other-Degradation	
PWY0-1312	PWY0-1312	acetate and ATP formation from acetyl-CoA I // acetic acid formation from acetyl-CoA I // phosphotransacetylase (Pta)-acetate kinase (AckA) // Pta-AckA	ACEKINPROP-MONOMER // CPLX-441 // CPLX-1870 // MONOMER-603 // MONOMER-13297 // MONOMER-13473 // GIO2-1257-MONOMER // ACETATEKINA-MONOMER // PTACLOS-MONOMER // PTAPROP-MONOMER // PTAMSARC-MONOMER // CPLX-1869 // MONOMER-602 // MONOMER-13296 // MONOMER-13471 // GIO2-991-MONOMER // PHOSACETYLTRANS-CPLX // CPLX0-7912	PHOSACETYLTRANS-RXN // ACETATEKIN-RXN	Energy-Metabolism	
PWY-7848	PWY-7848	heme degradation VII	CPLX-9169	RXN-18346 // RXN-18347	Other-Degradation	
