pathway	Plate1_1174R_0_M_S2_week9_S56_L001	Plate1_160R_0_F_S2_week10_S49_L001	Plate1_160R_L_F_S2_week10_S50_L001	Plate1_2446R_0_F_S2_week9_S55_L001	Plate1_3795R_R_F_S2_week10_S51_L001	Plate1_3896R_0_M_S2_week10_S52_L001	Plate1_3896R_L_M_S2_week10_S53_L001	Plate1_3909R_R_M_S2_week10_S54_L001	Plate2_073R_0_M_S2_week5_S52_L001	Plate2_073R_0_M_S2_week9_S55_L001	Plate2_1067R_R_M_S2_week5_S56_L001	Plate2_1067R_R_M_S2_week9_S59_L001	Plate2_1152R_0_M_S2_week9_S60_L001	Plate2_2404R_R_F_S2_week5_S35_L001	Plate2_2404R_R_F_S2_week9_S38_L001	Plate2_2446R_L_F_S2_week5_S39_L001	Plate2_2446R_L_F_S2_week9_S42_L001	Plate2_3795R_0_F_S2_week5_S43_L001	Plate2_3795R_0_F_S2_week9_S46_L001	Plate2_3909R_0_M_S2_week5_S61_L001	Plate2_3909R_0_M_S2_week9_S64_L001	Plate2_3918R_R_M_S2_week5_S65_L001	Plate2_3918R_R_M_S2_week9_S68_L001	Plate2_3969R_0_F_S2_week5_S47_L001	Plate2_3969R_0_F_S2_week9_S50_L001	Plate2_3980R_0_F_S2_week9_S51_L001	Plate3_073R_R_M_S2_Pellet_week9_S61_L001	Plate3_073R_R_M_S2_week5_S33_L001	Plate3_1067R_0_M_S2_week5_S34_L001	Plate3_1067R_0_M_S2_week9_S62_L001	Plate3_1067R_L_M_S2_week5_S35_L001	Plate3_1067R_L_M_S2_week9_S63_L001	Plate3_1152R_0_M_S2_week5_S36_L001	Plate3_1152R_L_M_S2_week5_S37_L001	Plate3_1152R_L_M_S2_week9_S64_L001	Plate3_1152R_R_M_S2_week5_S38_L001	Plate3_1152R_R_M_S2_week9_S65_L001	Plate3_1174R_0_M_S2_week5_S39_L001	Plate3_2404R_0_F_S2_week5_S40_L001	Plate3_2404R_0_F_S2_week9_S66_L001	Plate3_2404R_L_F_S2_week5_S41_L001	Plate3_2404R_L_F_S2_week9_S67_L001	Plate3_2446R_0_F_S2_week5_S42_L001	Plate3_2446R_RL_F_S2_Pellet_week9_S69_L001	Plate3_2446R_RL_F_S2_week5_S44_L001	Plate3_2446R_R_F_S2_Pellet_week9_S68_L001	Plate3_2446R_R_F_S2_week5_S43_L001	Plate3_2453R_0_F_S2_Pellet_week9_S70_L001	Plate3_2453R_0_F_S2_week5_S45_L001	Plate3_2453R_L_F_S2_Pellet_week9_S71_L001	Plate3_2453R_L_F_S2_week5_S46_L001	Plate3_2453R_R_F_S2_Pellet_week9_S72_L001	Plate3_2453R_R_F_S2_week5_S47_L001	Plate3_3795R_L_F_S2_week5_S48_L001	Plate3_3795R_L_F_S2_week9_S73_L001	Plate3_3880R_0_F_S2_week5_S49_L001	Plate3_3880R_0_F_S2_week9_S74_L001	Plate3_3880R_L_F_S2_week5_S50_L001	Plate3_3880R_L_F_S2_week9_S75_L001	Plate3_3880R_R_F_S2_week5_S51_L001	Plate3_3880R_R_F_S2_week9_S76_L001	Plate3_3909R_L_M_S2_week5_S52_L001	Plate3_3909R_L_M_S2_week9_S77_L001	Plate3_3918R_0_M_S2_week5_S53_L001	Plate3_3918R_0_M_S2_week9_S78_L001	Plate3_3918R_L_M_S2_week5_S54_L001	Plate3_3918R_L_M_S2_week9_S79_L001	Plate3_3918R_RL_M_S2_week5_S55_L001	Plate3_3918R_RL_M_S2_week9_S80_L001	Plate3_3918R_RR_M_S2_week5_S56_L001	Plate3_3918R_RR_M_S2_week9_S81_L001	Plate3_3969R_R_F_S2_Pellet_week9_S82_L001	Plate3_3969R_R_F_S2_week5_S57_L001	Plate3_3980R_0_F_S2_week5_S58_L001	Plate3_3980R_L_F_S2_Pellet_week9_S83_L001	Plate3_3980R_L_F_S2_week5_S59_L001	Plate3_3980R_R_F_S2_Pellet_week9_S84_L001	Plate3_3980R_R_F_S2_week5_S60_L001	Plate5_048R_S2_R_Female_week5_S61_L001	Plate5_048R_S2_R_Female_week9_S75_L001	Plate5_1050R_S2_L_Male_week5_S68_L001	Plate5_1050R_S2_L_Male_week9_S82_L001	Plate5_1050R_S2_RR_Male_week5_S70_L001	Plate5_1050R_S2_RR_Male_week9_S84_L001	Plate5_1050R_S2_R_Male_week5_S69_L001	Plate5_1050R_S2_R_Male_week9_S83_L001	Plate5_1127R_S2_0_Female_week5_S62_L001	Plate5_1127R_S2_0_Female_week9_S76_L001	Plate5_1127R_S2_R_Female_week5_S63_L001	Plate5_1127R_S2_R_Female_week9_S77_L001	Plate5_2514R_S2_L_Male_week5_S71_L001	Plate5_2514R_S2_L_Male_week9_S85_L001	Plate5_2514R_S2_R_Male_week5_S72_L001	Plate5_2514R_S2_R_Male_week9_S86_L001	Plate5_3995R_S2_0_Female_week5_S64_L001	Plate5_3995R_S2_0_Female_week9_S78_L001	Plate5_3995R_S2_L_Female_week5_S65_L001	Plate5_3995R_S2_L_Female_week9_S79_L001	Plate5_3995R_S2_RR_Female_week5_S67_L001	Plate5_3995R_S2_RR_Female_week9_S81_L001	Plate5_3995R_S2_R_Female_week5_S66_L001	Plate5_3995R_S2_R_Female_week9_S80_L001	Plate5_3997R_S2_L_Male_week5_S73_L001	Plate5_3997R_S2_L_Male_week9_S87_L001	Plate5_3997R_S2_R_Male_week5_S74_L001	Plate5_3997R_S2_R_Male_week9_S88_L001
PWY-5897	11261.232437745664	15163.715714873037	16365.141867110706	13617.945896250476	13365.97734548602	13298.745402409628	17534.99807911687	16283.67036892428	17984.704889915003	19138.435917903596	15638.53330563954	12754.569376662876	17813.061526873767	10369.47900493367	10294.376997732668	14100.324701802205	13508.452320738274	17070.554594357673	17007.80221544066	19711.605110778284	15799.725374273557	12632.898348998526	11359.796702251113	15218.747113902873	11663.211413446754	20177.74828850066	15659.106933470477	14828.010711004024	15580.853963035146	12536.373292822558	11263.499398379616	15643.90198651892	15524.260488330217	14192.346053373349	14492.324820800426	11166.484725717124	11576.753242427209	10839.593504342902	14382.659161912448	13225.44653333217	11844.210116080578	14400.24406428187	12223.144341528885	13586.60738421179	13793.751435549495	14198.339275672268	14085.340435919175	14059.818330442866	12452.43908444586	10464.47380583458	13194.330549286551	11089.310013702598	9340.273688584792	15506.115328968452	15186.592881356593	17215.196803905157	20202.4045822874	13546.951100712356	20748.46884285463	16386.33189774404	11486.215955032934	12258.36697688969	13767.05461644266	12593.211393073425	10532.710916371307	11583.817925363854	12917.492682445552	12557.794983503652	14095.213166652955	14432.74441166677	9767.75605158944	14067.1562322811	16927.385545846115	15949.698498590431	13579.514315788545	15243.364244718568	14753.185481036935	16002.698454815581	15424.234273116263	11721.164406706737	21550.507838398902	14833.614234498102	17513.922089941367	16648.597163015023	14546.35766345325	14737.721186786292	18060.814237823713	15127.309659030456	14223.225602371851	24005.37047157343	9521.124385610477	22894.413681962356	15474.885781303325	19079.577490417916	20655.35954616946	15253.85928703882	13381.280582422332	11489.839538854338	12783.092968197381	23863.53079327347	12518.884345124854	19680.78395434041	10386.25643987836	15630.096183165611	19556.581357709314	12365.914891647135
PWY-5898	11261.232437745664	15163.715714873037	16365.141867110706	13617.945896250476	13365.97734548602	13298.745402409628	17534.99807911687	16283.67036892428	17984.704889915003	19138.435917903596	15638.53330563954	12754.569376662876	17813.061526873767	10369.47900493367	10294.376997732668	14100.324701802205	13508.452320738274	17070.554594357673	17007.80221544066	19711.605110778284	15799.725374273557	12632.898348998526	11359.796702251113	15218.747113902873	11663.211413446754	20177.74828850066	15659.106933470477	14828.010711004024	15580.853963035146	12536.373292822558	11263.499398379616	15643.90198651892	15524.260488330217	14192.346053373349	14492.324820800426	11166.484725717124	11576.753242427209	10839.593504342902	14382.659161912448	13225.44653333217	11844.210116080578	14400.24406428187	12223.144341528885	13586.60738421179	13793.751435549495	14198.339275672268	14085.340435919175	14059.818330442866	12452.43908444586	10464.47380583458	13194.330549286551	11089.310013702598	9340.273688584792	15506.115328968452	15186.592881356593	17215.196803905157	20202.4045822874	13546.951100712356	20748.46884285463	16386.33189774404	11486.215955032934	12258.36697688969	13767.05461644266	12593.211393073425	10532.710916371307	11583.817925363854	12917.492682445552	12557.794983503652	14095.213166652955	14432.74441166677	9767.75605158944	14067.1562322811	16927.385545846115	15949.698498590431	13579.514315788545	15243.364244718568	14753.185481036935	16002.698454815581	15424.234273116263	11721.164406706737	21550.507838398902	14833.614234498102	17513.922089941367	16648.597163015023	14546.35766345325	14737.721186786292	18060.814237823713	15127.309659030456	14223.225602371851	24005.37047157343	9521.124385610477	22894.413681962356	15474.885781303325	19079.577490417916	20655.35954616946	15253.85928703882	13381.280582422332	11489.839538854338	12783.092968197381	23863.53079327347	12518.884345124854	19680.78395434041	10386.25643987836	15630.096183165611	19556.581357709314	12365.914891647135
PWY-5899	11261.232437745664	15163.715714873037	16365.141867110706	13617.945896250476	13365.97734548602	13298.745402409628	17534.99807911687	16283.67036892428	17984.704889915003	19138.435917903596	15638.53330563954	12754.569376662876	17813.061526873767	10369.47900493367	10294.376997732668	14100.324701802205	13508.452320738274	17070.554594357673	17007.80221544066	19711.605110778284	15799.725374273557	12632.898348998526	11359.796702251113	15218.747113902873	11663.211413446754	20177.74828850066	15659.106933470477	14828.010711004024	15580.853963035146	12536.373292822558	11263.499398379616	15643.90198651892	15524.260488330217	14192.346053373349	14492.324820800426	11166.484725717124	11576.753242427209	10839.593504342902	14382.659161912448	13225.44653333217	11844.210116080578	14400.24406428187	12223.144341528885	13586.60738421179	13793.751435549495	14198.339275672268	14085.340435919175	14059.818330442866	12452.43908444586	10464.47380583458	13194.330549286551	11089.310013702598	9340.273688584792	15506.115328968452	15186.592881356593	17215.196803905157	20202.4045822874	13546.951100712356	20748.46884285463	16386.33189774404	11486.215955032934	12258.36697688969	13767.05461644266	12593.211393073425	10532.710916371307	11583.817925363854	12917.492682445552	12557.794983503652	14095.213166652955	14432.74441166677	9767.75605158944	14067.1562322811	16927.385545846115	15949.698498590431	13579.514315788545	15243.364244718568	14753.185481036935	16002.698454815581	15424.234273116263	11721.164406706737	21550.507838398902	14833.614234498102	17513.922089941367	16648.597163015023	14546.35766345325	14737.721186786292	18060.814237823713	15127.309659030456	14223.225602371851	24005.37047157343	9521.124385610477	22894.413681962356	15474.885781303325	19079.577490417916	20655.35954616946	15253.85928703882	13381.280582422332	11489.839538854338	12783.092968197381	23863.53079327347	12518.884345124854	19680.78395434041	10386.25643987836	15630.096183165611	19556.581357709314	12365.914891647135
PWY-5910	67.38103229340611	328.40451937951894	201.23787585799903	382.96508984986224	332.53963216007253	288.879780895903	353.2369914993883	420.1200551810091	438.3857234751597	375.288906663518	151.1881563446858	508.96023873897866	194.80898054606033	545.7885080113383	341.151004760917	192.96542593591408	115.89363322800538	496.3699077112389	433.80241618702723	600.6583548058373	689.3518280648971	108.82603818769367	415.93053100932985	436.3911761346796	157.54140544019154	246.68438453771688	262.3266642238208	600.1197658612276	87.89687326775761	341.3562718797719	60.75322249690086	360.20022420425875	708.4012195200311	490.6028084578818	244.2507681201787	407.9192256979849	184.24916036184874	665.3940023361052	609.0580113278644	351.51085045773044	881.3493276261112	164.92823940797294	522.7006573532151	388.11607787274596	590.2972998743072	104.88957639299996	449.5810432731583	405.976953267587	345.84155427772487	167.24119842731034	421.4580698210442	174.91309254997407	438.29727627591984	459.95896307435396	275.4008719457466	1677.1122034094922	189.07919016246527	865.6821292175562	547.531690475805	1068.9625718910918	565.5454305267281	322.8867915473735	568.6851652225856	132.62056034222658	134.09746983625834	127.39816744636137	357.0726939222832	194.48540075443492	260.51703468569974	346.219164587351	272.67555587372664	382.5532694092225	937.4922221329989	684.4624461107917	131.89811904848705	783.5132758281686	155.91686279717374	696.6180402854577	387.0870456966415	283.3178055244896	437.5474722946817	417.1399502469622	466.682227571025	638.3968927825634	438.0219029299891	382.4635603418501	698.1712643905304	316.4864101778737	795.76970725774	153.1175889590083	332.3298973995845	1698.0199763945782	509.94115878032096	1651.6372534506177	1426.5078283328603	656.8341341779577	944.264363591317	561.0565946727668	635.873452657873	1618.927630558917	466.4050571912205	757.633919919766	239.8706666653888	602.5900476204613	622.3466086291384	290.04866877151915
PWY-5913	15952.74035771396	19525.45757670147	20225.078463815924	19386.19633268813	16435.86235968339	17807.067760404032	23435.652430101793	21300.327484159734	23598.90320585054	26351.38179903799	22503.91128127238	18291.449885237664	25698.551399783046	11429.201545537006	12287.050482761499	17865.596092136464	17629.515520640078	21997.013534234444	23203.188692216318	26769.899854754072	23152.22420069573	17787.591541257512	16781.363064746758	19388.056678416964	14898.544520669417	25267.48012424329	21077.1990590073	19657.29888036506	22657.881891986974	15285.285324354376	16598.872190728143	21640.529436148703	21799.521978329878	19012.284472803854	19989.70081373534	16241.790425114677	15993.996588768094	14497.414686985956	19962.133663969187	18439.836539341213	15710.617706731111	20079.496355045067	16110.961502008939	19113.288174387333	19939.147679773163	18226.529224374553	18223.736070882183	18473.76937495198	16628.094732631624	15120.214323357484	17023.153565350858	15928.472083693772	12105.875955591157	21230.142263472466	19410.61854224766	21621.853036314955	24521.19234029621	17623.40571922891	26717.208354159353	21364.839031290863	17187.365543113738	17374.841350146537	19870.389232544825	18071.56497405891	15501.360347069698	16734.6111859705	18802.798674184607	18678.06280200096	19979.96725384987	20660.063650596247	13343.508481978131	19935.489076159796	23753.25263104339	21552.09251650975	20048.385469450164	21778.600715599383	21212.567859104693	20408.165652300006	21087.947026318987	16656.673653121616	30590.42559345273	22485.201002036432	23983.887858174403	24602.375098942033	20416.163123138762	21521.479684584992	24442.11197169939	22563.724299039877	20112.04628484981	37556.87855940572	13756.75555697711	32963.91923907267	20741.544261140545	26219.85072422811	29093.9601539403	21348.953638236617	19396.857249406043	15585.411689995255	17998.662014573147	34810.3149782123	18046.164661425028	30935.606000260042	12474.46266209011	21082.524571839807	26997.152468711458	17865.501828733042
PWY-5918	480.9006998358888	629.8821227564612	960.4915751325761	506.9059634466833	495.0937848747278	445.1434897585898	568.8670606099338	599.0797375994891	641.2629200545492	476.5070416904912	1613.5821073722616	535.6431332762116	659.0537611069371	946.1514248081323	377.69348526800667	378.7692439091687	608.6833270569408	960.5901602164249	686.2111787645839	2350.386271189484	601.6112876617628	1289.4961337314242	365.6300491895572	599.5016889933902	470.60956660608673	989.3263611458102	548.1567536644767	755.229719197533	2194.6947311245444	716.1187955102567	2146.903428843383	743.2825272820345	1952.158894706125	1371.9982510512075	398.5505579398095	1178.4774023164111	366.7702446653759	1286.2402824323815	1277.0753957947293	665.4650766634824	1493.4475704706915	856.7885117060611	731.7829372814135	804.0160050109765	707.1885642447384	638.1697633077245	909.6005473258003	890.340830833108	673.6708986599516	752.3842437281305	754.3608356120707	471.39117284108	709.9474526028433	1212.856609166293	637.6390891537869	2028.9975091020967	831.7443719695905	1457.3869328848675	879.788820822189	2068.8519444318	517.4138193547172	1227.5966019822094	591.1801440739231	1657.0145938972805	509.04843371810455	1600.166290548601	559.0538315230531	1485.5522969021083	602.4825437261238	2418.416999991875	505.9076501200304	798.6033619392979	1249.408011805471	903.723007789128	1157.895786255947	1060.3618923451497	1055.8132654914098	1026.4179592078397	1016.0383553172661	471.2955623898832	1170.85288192726	805.7419042985059	1126.3690635572123	1206.3417802424808	894.6336292569599	804.9237932378948	1406.9836486488673	900.9105063290976	1194.6775145033716	405.11052266655344	448.219007767238	945.07586741539	1302.7020812192136	1179.1267481293378	3380.3737266742373	958.9517727638083	2146.453586082617	906.1852638594057	1409.2612450821885	1933.40656089064	1316.6543371167998	1328.2572417645745	580.2786546984581	937.214729163235	1405.6384019421823	455.8516657789941
PWY-5920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.56255608369058	10.565302625767112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5941	15067.282277290913	16255.743065353898	13479.44865576421	16598.143935627213	19829.627003559595	15058.013941382374	19581.84796883909	17645.409878172177	18331.77297462713	22124.952146722382	19443.965382108818	17374.436594623054	22144.2345070884	16433.23982899571	15533.11885642733	14180.037534793797	13845.02922090631	18028.045247791713	18850.03387310179	20567.14249495059	17669.40761599875	17641.60424559488	14550.482553011589	14704.096553906285	16726.913061706968	19329.79596473335	20628.076664294007	15234.870968012658	18152.762900143083	18849.339277989882	14625.42013914643	17944.649749731536	18800.080280916394	19666.712078978628	16940.127323237193	12847.950712502552	13471.689280204206	14914.627090078857	16656.97967028418	14685.357982568386	17230.156668681793	14959.436737855893	16681.882923359008	19330.643836864645	15238.053463935425	13948.81956648149	17814.911906328583	15054.743120628202	14004.702161297959	16115.721077575505	17985.273149341334	13645.192158745083	13083.938478119773	17597.187324439776	12449.574942643692	13819.034350147445	10756.54744272847	12167.159182211502	17956.63653315097	16001.099512126937	14442.333263186129	13369.618574345064	15792.354756331493	16083.834325038373	13959.415683973448	14945.995135851774	17790.646960488844	15011.514093102633	15425.894459801204	15291.262068282362	14661.590582439552	16419.894101567574	18212.681009222277	15803.59776422009	15386.944627920111	19938.936491225486	17652.363461922072	22844.450254208914	16811.813386251008	14420.591186938113	24827.924287415644	18695.412275325038	19128.16554291132	23433.278269032046	16663.12551627658	16239.483967650602	18115.51215816173	18088.71834606095	17578.315272924083	26455.95346074636	11446.188735594305	25517.048511602996	16367.775170521047	30164.962009929703	23019.914841306898	16097.755393376845	14712.296913219174	18479.714717925337	15431.383491436543	27379.380870223504	14447.244942844327	23612.94136014677	15257.706521921258	25103.380251135324	24330.213094207775	14694.615718586696
PWY-5971	21296.48500474167	23180.1238720175	19488.47794473693	23381.244237233503	28739.142107251635	21598.27603092072	28032.441281546024	25405.226718711387	25493.86640141238	30958.75044215555	27278.797924837352	24023.871796938158	30946.24575872647	24613.72404199832	22514.517107725267	20166.072952886116	19175.815561252148	26197.097828521124	26577.50863084134	28701.12844491325	24589.155483136514	24722.01018375804	20314.780486301534	20662.59288419115	23861.784460789513	27200.622224582152	29801.236473807116	21615.993807285526	25480.183281651192	27447.736614725723	20646.111195582107	25416.436251366966	27010.160906643447	28494.218455289723	24145.797829316267	17876.68690871474	19134.642625119734	21545.344350589032	24137.656182851697	20709.00322765674	24911.57912742987	21495.60689276293	24229.6420337111	27025.515589903796	21233.436245484296	19620.944694377835	25875.59780998865	21520.935968302456	20541.20679344266	22358.761648972482	26076.840232974017	19085.22267119325	18430.985572631558	25359.623006319176	17614.782130527063	20146.147161735218	16832.754736536474	17310.530621925795	25721.624644130305	23454.811959989867	19914.816666077866	18671.90972323014	22472.557935074085	22897.414641514733	19552.749140584747	21087.215892251137	24876.149766555576	20734.997888342343	21814.051677409854	21315.65819230088	20725.472449735018	23113.692344224113	25741.392522346017	22008.452614351783	21091.725352759182	28057.178239032768	24824.053070822418	33236.65860839587	23148.62698062966	20250.722322599762	35075.81086047399	25965.322877813946	27375.121461842158	32877.59000552803	23985.301590314317	22676.1040293341	25569.158972949437	25116.87321412803	25280.579231075513	36019.216134071205	15965.373586350086	36150.540299563356	23600.28449824804	42014.07956769915	33093.77241387498	22776.14854698645	21078.32712672798	25361.47939270928	22228.02455519038	38574.50995965862	20067.527961712785	32542.553058674792	22317.675114138605	34399.68168719591	34460.358482464566	20617.467657321205
PWY-5973	19444.682444211034	21850.604982836976	22239.842799406622	22056.251879839983	24024.25444180803	20328.23878019108	26361.718942027648	24263.504099826532	26006.00972552272	29819.33742533128	25523.440013827196	22622.72438293282	29201.886425461278	19798.098281550323	18726.048877320158	19864.369264747314	19435.484441316996	24668.0931212312	25846.83053533047	29529.552410546577	25700.780706359317	21979.4986639369	19636.744756785767	21340.071948997163	20636.626889613588	28017.460129102255	26176.87747424278	21757.09327112005	24629.05901414624	23050.028300781043	18653.299176432243	24454.272491403026	24840.65607303299	24785.30795174449	22615.435548447793	17749.651228171184	17972.65351785372	19148.23928098629	22387.27325269305	20510.972239766186	21816.07646616614	22653.54115301515	21267.4547396643	24526.848781386514	21854.11590487812	20334.159568423154	22916.87918772509	20949.96717542125	18839.552787188106	20907.655102963952	22565.224963842436	18209.46608768982	16494.64098684764	23705.03443143511	21137.787664771888	23883.155038636898	25756.960216159707	19396.452356777445	29687.2552889605	23718.505329176558	20361.03452316835	18876.77365747238	22274.449534068324	20725.0797998863	18363.7098024889	19376.117780041353	23398.563317946515	20028.369280453542	22223.652559261904	22167.68247756996	18466.39744149379	22565.261411165102	26081.18319414965	23596.260207093976	22027.67928402794	26518.556554282983	23807.37570237658	28705.104586602396	23195.24796030218	18892.69654632746	33666.97543922043	25895.775792369237	26614.356131282835	31163.486639621704	22793.367071614033	23750.093617241408	26990.525223954406	25059.19647410376	23438.60156122017	40518.91393211516	15598.458760913612	36929.820859737905	22847.553635030115	38816.83274168659	32077.7433968868	23797.206407244066	21220.50910646731	23356.142486449004	20550.248163312597	38777.081992828564	19870.14951883692	34200.25016351362	18531.46032801116	31570.91708841583	31811.139041870167	20184.766500553007
PWY-5989	20150.589529387318	21734.656451443516	16620.25561694408	21749.293379148057	28349.154645895873	20155.950976706892	26188.764055492433	23549.22826573213	22888.522419906127	28645.936080400985	25430.390726649188	22316.058532079787	28829.24717175634	24426.24448312041	22229.30335036818	18433.301279570842	17357.141128594096	24392.50754245281	24395.383151567363	25571.30401638312	21689.931391456823	23635.54594462438	18628.949132357367	18383.493515831167	23111.43764242277	24392.707545056	28749.378330743584	19386.880652969903	23389.348648074527	26889.93259569045	19587.375868294625	23438.309282246097	25258.505000855617	27383.38427311099	22610.1648204311	16158.492739103978	17897.9931378198	20384.865961949206	22495.101199613466	18828.030124579975	23726.91858147579	18955.414339410007	23166.037909473856	25585.7095445635	18883.932846137788	17541.03618772917	24690.67554732503	19726.2387557848	19338.438543305983	20783.447985351137	25172.290575802243	17680.71446748521	17445.257750218687	23631.832239055788	14616.557852161175	16516.774079484014	12636.651505447999	14685.59029526412	21711.011395333284	20851.872039511087	17715.121272498214	16761.809037599392	20318.16301227822	21665.140512850132	18250.818786811535	19794.151254673554	23131.262616851032	19077.9983317034	19536.714904620643	18870.93664125388	19766.58393070688	21107.49247849819	22938.121580079005	19174.857991579014	18718.62977364522	25847.457844388886	22939.453956601123	31973.757853075913	20953.10359151537	18976.20482270525	32266.612832724953	23428.70831767244	24985.882330380828	30285.03231702595	22126.327719748868	20031.49048573371	22384.46089811383	22706.916151593432	23513.147486596532	30773.696336965673	14539.23653388705	32042.951947738497	21598.361584239654	39022.632516015175	30057.42536709477	20076.659074493746	18748.809735175535	23692.510158846908	20721.791729167933	34518.14449271716	18170.29884585571	28643.826173754198	21945.390486185	32215.790432989415	32260.37224571592	18847.91873604526
