pathway	Plate1_1030R_0_M_NS1_week10_S77_L001	Plate1_1030R_R_M_NS1_week10_S78_L001	Plate1_2472R_0_F_NS1_week10_S73_L001	Plate1_2472R_R_F_NS1_week10_S74_L001	Plate1_3874R_0_F_NS1_week10_S75_L001	Plate1_3874R_L_F_NS1_week10_S76_L001	Plate1_3974R_0_M_NS1_week10_S79_L001	Plate1_3974R_L_M_NS1_week10_S80_L001	Plate2_036R_R_M_NS1_week5_S18_L001	Plate2_036R_R_M_NS1_week9_S21_L001	Plate2_1030R_L_M_NS1_week5_S22_L001	Plate2_1030R_L_M_NS1_week9_S25_L001	Plate2_1121R_0_M_NS1_week5_S26_L001	Plate2_1121R_0_M_NS1_week9_S29_L001	Plate2_1151R_R_M_NS1_week5_S30_L001	Plate2_1151R_R_M_NS1_week9_S33_L001	Plate2_1193R_R_F_NS1_week5_S1_L001	Plate2_1193R_R_F_NS1_week9_S4_L001	Plate2_2529R_R_F_NS1_week5_S5_L001	Plate2_2529R_R_F_NS1_week9_S8_L001	Plate2_3861R_R_M_NS1_week9_S34_L001	Plate2_3971R_L_F_NS1_week5_S9_L001	Plate2_3971R_L_F_NS1_week9_S12_L001	Plate2_3975R_0_F_NS1_week9_S13_L001	Plate2_3975R_R_F_NS1_week5_S14_L001	Plate2_3975R_R_F_NS1_week9_S17_L001	Plate4_036R_0_M_NS1_S62_L001	Plate4_036R_0_M_NS1_week5_S41_L001	Plate4_036R_L_M_NS1_S63_L001	Plate4_036R_L_M_NS1_week5_S42_L001	Plate4_036R_RL_M_NS1_S64_L001	Plate4_036R_RL_M_NS1_week5_S43_L001	Plate4_036R_RR_M_NS1_S65_L001	Plate4_036R_RR_M_NS1_week5_S44_L001	Plate4_1030R_RR_M_NS1_week5_S45_L001	Plate4_1030R_RR_M_NS1_week9_S66_L001	Plate4_1121R_L_M_NS1_week5_S46_L001	Plate4_1121R_L_M_NS1_week9_S67_L001	Plate4_1121R_RL_M_NS1_week5_S48_L001	Plate4_1121R_RL_M_NS1_week9_S69_L001	Plate4_1121R_RR_M_NS1_week5_S49_L001	Plate4_1121R_RR_M_NS1_week9_S70_L001	Plate4_1121R_R_M_NS1_week5_S47_L001	Plate4_1121R_R_M_NS1_week9_S68_L001	Plate4_1151R_0_M_NS1_week5_S50_L001	Plate4_1151R_0_M_NS1_week9_S71_L001	Plate4_1193R_0_F_NS1_week5_S51_L001	Plate4_1193R_0_F_NS1_week9_S72_L001	Plate4_1193R_L_F_NS1_week5_S52_L001	Plate4_1193R_L_F_NS1_week9_S73_L001	Plate4_2529R_0_F_NS1_week5_S53_L001	Plate4_2529R_0_F_NS1_week9_S74_L001	Plate4_2529R_L_F_NS1_week5_S54_L001	Plate4_2529R_L_F_NS1_week9_S75_L001	Plate4_2529R_RL_F_NS1_week5_S55_L001	Plate4_2529R_RL_F_NS1_week9_S76_L001	Plate4_3861R_0_M_NS1_week5_S56_L001	Plate4_3861R_0_M_NS1_week9_S77_L001	Plate4_3861R_L_M_NS1_week5_S57_L001	Plate4_3861R_L_M_NS1_week9_S78_L001	Plate4_3861R_R_M_NS1_week5_S58_L001	Plate4_3971R_0_F_NS1_week5_S59_L001	Plate4_3971R_0_F_NS1_week9_S79_L001	Plate4_3971R_RL_F_NS1_week9_S81_L001	Plate4_3971R_R_F_NS1_week9_S80_L001	Plate4_3975R_0_F_NS1_week5_S60_L001	Plate4_3975R_L_F_NS1_week5_S61_L001	Plate4_3975R_L_F_NS1_week9_S82_L001	Plate4_3975R_RL_F_NS1_week9_S83_L001	Plate5_2808_NS1_0_Female_week5_S37_L001	Plate5_2808_NS1_0_Female_week9_S49_L001	Plate5_2808_NS1_L_Female_week5_S38_L001	Plate5_2808_NS1_L_Female_week9_S50_L001	Plate5_2808_NS1_RR_Female_week5_S40_L001	Plate5_2808_NS1_RR_Female_week9_S52_L001	Plate5_2808_NS1_R_Female_week5_S39_L001	Plate5_2808_NS1_R_Female_week9_S51_L001	Plate5_2824_NS1_0_Male_week5_S43_L001	Plate5_2824_NS1_0_Male_week9_S55_L001	Plate5_2824_NS1_L_Male_week5_S44_L001	Plate5_2824_NS1_L_Male_week9_S56_L001	Plate5_2824_NS1_R_Male_week5_S45_L001	Plate5_2824_NS1_R_Male_week9_S57_L001	Plate5_2864_NS1_R_Male_week5_S46_L001	Plate5_2864_NS1_R_Male_week9_S58_L001	Plate5_2893_NS1_0_Male_week5_S47_L001	Plate5_2893_NS1_0_Male_week9_S59_L001	Plate5_2893_NS1_R_Male_week5_S48_L001	Plate5_2893_NS1_R_Male_week9_S60_L001	Plate5_2999_NS1_0_Female_week5_S41_L001	Plate5_2999_NS1_0_Female_week9_S53_L001	Plate5_2999_NS1_R_Female_week5_S42_L001	Plate5_2999_NS1_R_Female_week9_S54_L001
PWY-6353	1661.7302071050644	1492.5117445200306	1883.1118004535144	1513.5112517006805	1676.1145986394556	2291.73343159486	1685.1188344671205	1670.5724444444443	2788.890628873772	2141.2034452003027	5230.005174603176	1677.6553635676496	2716.197873015873	1823.9061088435376	3408.8120332577478	2532.9608707483	3198.0743658352235	1829.0457278911567	1700.5372925170068	1785.6405094482238	2579.2459939531377	2331.066438397581	2371.4532834467122	1936.797321239607	2918.6243628117913	2526.930176870749	1697.417300075586	2180.594353741497	1130.3099304610735	2197.168285714286	993.5088253968255	2159.942673482495	1594.5044096749812	2587.6795268329556	1876.233782312925	1610.017286470144	1920.6782721088434	1276.473789871504	1945.5365260770977	1509.291275888133	1310.6888783068782	2036.272291761149	1788.9587679516253	1697.907053665911	1986.3487044595618	1639.769052154195	2836.374311413454	2051.551333333334	2289.4499213907784	1767.1934013605444	2009.1544897959184	1353.7018049886622	1687.5181980347695	1380.5059531368101	2556.6829402872263	1184.3107346938777	2492.7053771730916	1109.8092562358277	2015.0561269841273	1556.2378458049886	2135.0571141345426	1680.5240272108845	1574.297783824641	1408.8979591836737	2269.6653197278915	2567.602739229025	3759.0444338624334	1660.6339818594106	1994.1191942554801	4438.319510204081	3154.1259818594103	2744.327342403628	2726.225765684051	1124.6820544217687	2133.3399667422527	2872.668358276644	1918.1516810279668	2399.980498866213	2931.6327482993197	3047.6212380952384	1731.468793650794	3071.539411942555	2298.852485260771	2011.9047724867728	2194.0825820105824	1603.3691957671958	2405.4574346182917	1694.2461738473166	3490.464343159486	1752.3133862433863	1956.512696900983	4737.114081632653	2623.7933167044594
PWY-6385	12289.004437289886	11331.401574571502	12514.312066970904	11849.669455573505	11406.293336058561	11091.650899983171	12005.52997755604	12840.742584340438	13095.45219196163	12192.652383645647	21898.862064464043	11606.303940133077	10403.380019887014	11873.399816571764	16914.877033607387	12872.86803064407	17969.31621977031	12932.058800211304	14349.44610370196	9630.76056087827	12313.770709460732	14972.027916910924	14985.181277333573	16713.442981482167	12464.636369348056	15749.507211581036	10932.887636800458	11820.00810758092	9121.426056489687	12297.789091634404	7526.768520168109	12206.278064639562	12565.521979836443	15819.747802015016	14927.497524798058	9622.483907282787	12411.457912204805	9092.814723611322	11754.686004446416	12472.982268465457	8232.350960003261	11788.236880300658	9458.08732210127	11367.875425807615	12553.332828825476	10305.838424107907	11926.431414720395	11324.762291666386	12419.813587324707	9860.24843261482	13164.619191678868	9206.901915070974	10812.880555690592	9091.36740950147	12830.211602704621	8808.201868772498	12041.185995538433	9244.35979625551	7810.801328772771	9322.715080805423	10208.58681296246	9546.686788701747	10688.514233404296	9559.455837688933	10692.492764365003	8204.171433988738	9730.111716206158	10814.819676387306	10050.415539565613	31317.788694642994	16235.281559730909	14574.163874250215	12431.895421859252	6578.363052501019	12820.169417553298	17510.370034494226	11626.66257096721	13526.075447158446	20255.924018357775	18362.314441306313	10214.704778287294	17826.088799890327	12807.440499267313	11342.093211987945	15540.754734535902	12394.799560900343	14869.180554182585	13615.017449711686	19026.302835647613	10897.194489109634	8939.923872111696	24191.111774945504	15711.179744336478
PWY-6386	10072.776870040712	9375.043549109929	10379.59505756486	9861.463111296027	9318.166551457696	8947.006515735979	9942.247502332908	10322.136201848494	11172.107484501765	9913.777925763028	18622.532569823765	9559.989948884067	9451.66568320009	9861.195187672743	14586.097746203455	10222.217922375106	16001.448765966297	9834.226147998455	12780.83173217629	7617.9252839014525	8980.028529109337	13324.900226871527	12311.694029361943	13449.101762429787	10261.902370947131	12642.13633944545	8759.804352640493	10118.29482189664	7495.098222829802	10612.013667270943	6124.221475883383	10325.913769859431	10255.985851763795	13880.556150792	13290.69000499272	7396.373423935333	10869.363275996311	7432.63179577402	10208.587278136049	10292.396179916193	7376.87588463253	9425.969074682755	8322.353898956877	9362.171292163212	11255.554814110377	8422.267401170911	10310.359395048888	9146.990876816544	11053.642766917294	7700.883124015572	11720.270992005706	7266.986418140211	9487.056213557606	7335.438433831614	11444.270785283368	7154.381204671757	10330.949572528156	7625.272274124044	6442.59610086481	7439.928745995423	8690.894835864363	8353.355173110644	8783.543724984398	8113.640066391275	8699.763443965645	6704.280858509911	8081.466726024549	8601.99406728283	8083.69278272757	27602.94312116259	13053.486775238489	12542.384017593387	9805.97889886772	5632.820878777972	10391.120849178282	14678.968103480045	9425.38159131029	11891.982145977594	16675.606728164283	16376.665157954174	7928.078984397754	15704.568538203217	9912.178507117596	9783.113938779756	11938.534321911497	10851.315996017709	11898.159529079614	12014.565402419092	15346.73209920057	9707.221531100478	6936.5205141906135	20904.111347320875	12669.416285357662
PWY-6387	11919.041758241756	11002.039150183151	12147.682520146522	11501.195018315017	11069.228776556776	10768.447941391942	11674.39917948718	12458.788336996335	12732.910710622706	11853.142329670327	21261.570930402933	11300.41248351648	10116.646212454212	11556.943238095238	16449.895853479855	12523.565069597067	17467.675956043953	12594.32275457876	13950.187604395602	9360.643809523808	11977.463794871797	14571.609963369963	14603.170402930406	16263.293128205127	12103.34101098901	15321.133655677659	10641.407238095237	11465.716395604393	8873.048322344323	11944.2686007326	7319.165655677656	11853.119296703295	12204.741509157508	15360.528879120879	14489.516424908421	9352.11704029304	12047.67115018315	8825.916190476191	11391.180424908423	12108.808791208789	7990.465347985348	11454.333479853478	9171.55616117216	11047.835369963368	12223.606974358974	10014.885567765567	11584.774739926741	11014.482871794871	12064.117978021977	9608.065875457874	12790.456673992674	8937.811106227105	10508.564336996335	8824.256761904764	12479.137582417583	8544.784761904762	11707.603809523807	8989.008	7601.254974358974	9060.590534798535	9943.345172161171	9291.709245421247	10398.763076923078	9329.71358241758	10431.019721611723	7956.766476190476	9408.91575091575	10524.889142857139	9787.963545787547	30506.466402930408	15804.080117216112	14176.552498168498	12088.070446886444	6409.384615384613	12471.755018315018	17026.93520879121	11321.563663003664	13133.428454212453	19713.184527472527	17885.686915750917	9939.055882783883	17404.92782417582	12463.063384615383	11029.308835164835	15096.640879120881	12051.583882783883	14438.63794871795	13260.158007326007	18535.384205128204	10594.643633699632	8690.663091575092	23486.962930402922	15268.511296703296
PWY-6396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6467	16026.150000000003	13979.990000000002	18087.159999999996	16225.11	15484.19	13320.41	16064.56	16708.659999999996	15951.000000000002	14280.78	20502.049999999992	16154.18	17150.510000000002	14571.190000000002	15196.080000000002	14996.340000000004	15337.55	12102.680000000002	14037.14	13284.300000000003	11774.820000000002	16662.95	14337.099999999999	17714.84	15608.56	19496.370000000003	9607.579999999998	10985.18	9717.26	11521.560000000001	8159.4	11509.300000000001	12442.26	16163.240000000002	15947.53	10031.1	14052.660000000002	12353.47	14176.769999999999	15615.010000000002	9826.279999999999	14361.24	11049.3	12277.27	11108.65	13396.12	11845.48	10748.99	12261.42	8879.099999999999	13834.580000000002	12152.02	11297.460000000003	11109.230000000003	12117.56	11456.36	11144.31	9391.98	7327.94	9114.760000000002	10784.360000000002	10928.190000000002	13321.779999999999	10771.45	8933.59	8465.1	10355.42	12093.72	10317.2	36508.97000000001	17411.99	19030.039999999997	13858.919999999998	7510.23	17016.11	19860.190000000002	15122.449999999999	14485.07	22469.42	18875.04	12184.090000000002	16686.93	14730.539999999999	12395.019999999999	17877.54	14515.990000000002	19645.44	13848.939999999999	23517.550000000007	12234.329999999996	13296.86	30298.680000000004	21834.720000000005
PWY-6470	535.901754385965	342.2986666666667	354.099649122807	367.79677192982456	291.80463157894735	256.83256140350875	320.12940350877193	281.7445614035088	479.0790175438596	431.81445614035084	616.3463859649122	466.93445614035085	514.1560701754386	392.53445614035087	435.37684210526317	404.44912280701755	437.9258947368421	503.09642105263157	217.33866666666668	405.1553684210526	635.469754385965	398.6472982456141	429.94778947368417	500.739649122807	324.07017543859644	549.2954385964912	342.66105263157897	399.1932631578947	243.87480701754387	287.6620350877193	229.2154385964912	335.7557894736842	360.90357894736843	511.2488421052632	302.1260350877193	339.9674385964912	578.8016842105263	320.76210526315793	804.2470175438597	350.36463157894735	510.3371228070175	386.57712280701753	619.7504561403509	353.6280701754386	348.7157894736842	426.2259649122807	468.08112280701755	289.6109473684211	369.3162105263158	277.58708771929827	253.811649122807	217.97473684210524	326.4701754385965	251.43859649122808	408.92098245614034	275.3737543859649	395.52814035087715	305.2165614035088	293.5073684210526	328.64252631578944	447.3616842105263	263.9719298245614	333.36982456140345	341.6378947368421	343.34343859649124	326.92491228070173	538.268350877193	422.14244162129467	325.9421754385965	899.139649122807	682.9743157894736	554.306245614035	461.6617543859649	219.45375438596488	646.199298245614	599.870596491228	474.85221052631573	443.90175438596486	910.770245614035	677.9637894736842	501.87200000000007	466.0143157894737	723.6965614035087	363.893052631579	508.4126315789473	501.811649122807	782.8016842105262	315.00771929824555	963.9632280701753	447.25501754385965	287.488	1272.0171228070176	464.9877894736842
PWY-6471	7487.052278071821	7093.8530140827925	8383.219221051124	7631.336413547455	6830.6531714790935	6488.458866861317	7641.6209470280755	7039.757330493084	9320.533246830535	7414.744493681077	16353.550432373959	7481.861228102583	8571.202959056382	7403.939801611709	12842.825034022871	7626.156804909472	15459.886560647774	5488.314572223672	12169.375562352034	5026.85399615963	3987.265569106113	11165.553413920423	9355.401849199143	9448.734432961692	8349.70425398507	9862.37777437188	6800.612896157785	9091.752565062116	6126.252630406785	9137.703748946931	4592.891058358923	8666.074758218334	8063.387774807885	12350.294905829345	12582.820519972538	5193.206674365125	9717.910999782338	5510.670363018848	9178.412364963122	8262.40580744716	6684.719580033043	7273.8257964125	7460.4539723375765	7506.3263718422895	10697.987807635554	6281.226627914143	9164.500196871475	7430.884092446631	10347.75015011613	5313.411278781858	11021.699688756536	5366.975123155907	8320.202688668602	5468.838738569187	9839.450848103881	5165.6045726105085	9131.669362073873	5699.614223594381	5125.493986265578	5196.082267576634	6889.813059389235	6512.209261838998	7002.5246625622285	5961.400865396614	6969.9287900642	4845.758802657254	6008.809931441925	6262.743183971274	6588.099612255893	23697.194884022032	9754.327480104768	10783.39787943425	7299.68958255124	4758.284366006815	7961.531914789916	11975.441885751537	7143.264787157777	10658.356588999457	12789.504610853295	14460.217516289933	5358.976886065868	13540.626350425466	7231.315688060724	8376.56573439609	8101.376415286959	9791.938592073255	9298.361270469186	10598.88649186131	11564.391079593606	8723.600039557125	5454.891134249609	18332.750159877207	9536.690812086723
PWY-6478	838.9942857142856	751.2628571428571	779.2057142857142	788.64	746.4571428571428	1074.0399999999997	909.102857142857	947.8685714285714	1045.52	1030.1828571428568	2099.657142857143	943.297142857143	556.6342857142857	1029.2685714285715	1570.8914285714284	1495.697142857143	1133.4	1295.7714285714283	712.5200000000001	867.4	1759.3257142857142	677.3657142857144	1434.0571428571427	1340.902857142857	978.8571428571428	1448.2514285714287	1050.08	934.4399999999999	680.7885714285713	985.5885714285714	509.95428571428573	1071.078095238095	977.5142857142857	806.5142857142856	732.6228571428571	1152.8457142857142	733.9942857142858	659.222857142857	602.2171428571428	810.8228571428571	336.24	1153.8857142857141	544.6628571428571	975.9028571428571	799.6571428571428	800.1314285714286	965.1028571428571	1282.942857142857	776.7428571428571	1127.7142857142858	722.6114285714285	721.5485714285714	699.5142857142857	820.9942857142856	815.6228571428571	636.6685714285713	1085.982857142857	599.4457142857143	874.5999999999999	996.3257142857142	849.9371428571428	602.6571428571428	871.0914285714285	672.2571428571428	1419.0457142857142	790.92	814.72	919.4285714285713	1153.76	1827.017142857143	1717.6971428571426	1036.56	1237.5428571428572	522.6914285714286	1094.0285714285715	1241.3428571428572	984.8114285714287	820.3542857142855	1523.3885714285716	902.9257142857142	1016.0571428571427	1216.8571428571427	1111.0800000000002	793.9714285714285	1432.1828571428573	645.0057142857142	1199.857142857143	809.1714285714284	1701.8	560.2057142857143	937.8057142857142	1497.4742857142858	1261.6457142857141
PWY-6507	10499.926666666666	9894.998333333335	10776.85476190476	9942.79857142857	9996.58857142857	9775.335714285711	10323.642142857141	10929.888333333332	11651.20880952381	10890.781190476187	19391.70238095237	10474.671904761904	8946.094523809525	10532.006666666668	15046.236666666666	11554.401904761908	15619.71785714286	11686.54261904762	12589.528333333328	8385.829047619047	11260.787380952379	13219.780238095242	13661.143095238096	15216.252142857147	11052.693333333336	14187.39357142857	9953.108095238094	10297.600476190477	8101.256666666667	10829.850952380952	6721.470000000001	10772.00380952381	11043.273571428572	13771.457142857145	13019.962857142857	8700.871428571429	10980.02214285714	7840.315476190477	10488.544285714284	10915.696666666667	7259.9661904761915	10127.344523809523	8387.690714285714	9989.065714285714	10930.033333333333	8957.08	10469.589285714286	10223.890714285713	10772.812142857141	9134.31238095238	11459.521428571428	8145.29119047619	9474.18619047619	8052.6728571428575	11247.01119047619	7653.591666666668	10556.071190476192	8174.217142857143	7134.034285714285	8340.360238095238	8935.229047619046	8423.578095238096	9447.95619047619	8528.666428571429	9732.914999999999	7267.937619047616	8410.728333333333	9648.91	9032.684523809523	27674.93642857143	14384.806666666667	12680.760476190479	11229.891428571425	5921.051428571428	11437.777380952382	15150.626904761904	10489.977380952381	11850.173809523809	17907.130238095237	15908.734285714281	9457.354523809523	15001.576666666666	11852.232619047616	10184.738333333333	13510.73619047619	10812.73761904762	13392.054047619047	11994.72261904762	16979.147380952378	9641.532380952382	8019.111904761905	21280.372142857144	13322.88119047619
PWY-6519	3537.994792399718	3275.563279380717	3306.8141168191405	3162.7794510907806	3794.6140323715686	3475.7922308233638	3344.950598170303	4110.258916256157	3207.0565798733282	3621.2620830401115	5282.227093596058	2788.4136101337085	1527.1215622800842	3544.4090077410274	3847.443757916959	3750.8320197044336	3041.916776917663	4830.116410978184	2679.9376636171705	2818.670035186488	5153.284180154819	3405.7918226600978	3710.480520760027	6189.16184377199	3407.117396199859	4005.9905277973253	3046.1786769880364	2915.6579873328633	2188.66357494722	3014.494961294862	2236.5662913441233	3455.018254750175	3401.987417311752	3560.8137931034476	3225.698212526389	2958.856171710063	2858.757255453905	2993.689866291343	2504.797536945812	3644.5715552427864	1721.0008585503165	3304.6971006333565	2092.0077128782546	3171.0347923997174	2032.6783110485571	3099.7088106966917	2862.631794510907	3112.2367346938768	2745.470415200563	3213.46754398311	2473.277776213933	2881.7495003518643	3139.473230119633	2854.0550457424347	3218.76890921886	2810.4829697396194	2533.4743279380714	2837.947980295566	2069.58257565095	3466.174623504574	2546.4267698803656	2597.0874595355376	2594.4702181562275	2416.769978888107	2368.7451090781137	2917.992371569317	3570.948346235045	3063.028881069669	2480.00178747361	7131.764926108373	3812.976523574947	3065.889964813511	2842.0380295566497	1219.4315130190005	2637.197902885292	4803.858071780435	2799.0632512315265	2726.4892610837437	3996.4751020408157	3078.993356790992	2612.854074595355	3052.0234623504566	3122.1019000703727	2415.593961998592	4133.872610837438	1862.8107529908514	3533.515988740323	2392.20042223786	3967.7444334975366	1914.5777902885288	2743.7913863476424	4273.508360309641	4365.621323011963
PWY-6545	16.875	20.25	16.50375	12.74625	0.0	15.37875	19.496249999999996	20.621249999999996	21.003750000000004	0.0	0.0	19.496249999999996	17.24625	15.75	0.0	24.378750000000004	0.0	21.003750000000004	0.0	0.0	18.0	0.0	21.375	8.24625	0.0	17.24625	7.50375	0.0	0.0	9.0	9.37125	0.0	11.25	0.0	0.0	16.12125	7.50375	9.0	10.49625	0.0	0.0	19.125	7.12125	10.125	0.0	0.0	0.0	15.37875	4.5	12.375	7.50375	7.875	3.375	7.12125	9.0	6.37875	10.49625	5.99625	3.375	0.0	0.0	0.0	12.375	11.62125	14.99625	0.0	13.87125	0.0	13.12875	27.0	23.253750000000004	16.50375	14.99625	7.50375	20.25	20.25	13.12875	0.0	20.621249999999996	12.375	13.5	9.37125	30.003750000000004	0.0	0.0	18.753750000000004	15.37875	17.62875	46.125	0.0	14.99625	21.375	25.12125
PWY-6572	1850.2400000000002	1550.08	1711.0400000000002	1657.92	1832.64	1412.16	1526.08	2188.48	992.96	1652.4800000000002	1315.8400000000001	1451.8400000000001	288.32	1281.28	840.0000000000001	1666.8800000000003	740.8000000000001	3092.48	792.96	1598.0800000000002	2686.7200000000003	1053.1200000000001	1699.8400000000001	2905.92	1525.44	2332.1600000000003	1590.08	919.04	1312.64	865.9200000000001	1234.24	1017.9200000000001	1944.6400000000003	1214.72	922.24	1724.48	916.8000000000001	1418.5600000000002	1045.1200000000001	1863.68	525.7600000000001	1699.5200000000002	603.52	1383.04	439.03999999999996	1514.24	646.4000000000001	1174.72	558.4	1542.08	732.1600000000001	1739.8400000000001	704.96	1397.1200000000001	655.6800000000001	1451.5200000000002	696.0	1445.44	568.0	1277.1200000000001	737.9200000000001	698.5600000000001	1435.2	1043.5200000000002	808.64	886.0799999999999	969.9200000000001	1839.0400000000002	1083.5200000000002	2152.32	2042.88	1169.92	1928.3200000000002	479.03999999999996	1676.48	1906.56	1591.3600000000001	874.24	2804.8	1060.8	1715.2	842.24	2337.6	837.7600000000001	3303.36	935.3600000000001	2341.7599999999998	852.48	2697.92	605.7600000000001	1393.6000000000001	1976.3200000000002	2237.1200000000003
PWY-6588	604.2858103241296	488.3022328931572	715.597406962785	591.9586074429772	641.309099639856	672.4888355342136	554.3368067226891	522.6622809123648	986.9745978391356	692.0962304921968	1702.1074669867946	479.9033853541416	1222.4892196878752	519.1902040816326	1059.0064825930372	680.3133733493397	1233.514429771909	767.973781512605	538.0597358943577	596.5057382953181	758.7510204081632	986.1250420168067	593.8752460984392	656.1900600240095	1089.8403841536615	762.239231692677	488.7051140456182	755.7925570228091	371.2602160864345	717.776518607443	378.71635054021607	658.5101560624249	573.1223049219687	1039.3979351740697	713.8080192076831	403.1318127250901	764.3991356542617	532.5729651860744	796.3808883553421	573.9497719087634	609.0054261704682	634.6456662665066	723.7834333733493	554.2629531812725	784.4392797118849	599.5466026410564	1067.4699639855942	449.4531572629051	940.378775510204	456.87490996398554	777.2883553421369	443.6727010804322	714.3994237695077	431.0380792316927	1138.947418967587	438.02861944777914	810.1638415366145	472.67169267707084	612.0700120048019	428.5051620648259	737.6761584633854	666.4338055222089	522.8558943577431	563.4669867947179	519.9838655462185	963.2284273709483	1599.2959423769507	612.0866266506602	516.4394717887154	1738.2336614645856	913.3359903961584	1002.1523169267707	868.6522929171667	330.90535414165663	557.184537815126	984.1389675870347	554.4308283313325	894.7226890756302	939.8404801920767	1195.162256902761	381.31390156062423	1015.2939255702281	645.641968787515	670.3799279711885	652.9535654261704	531.8985834333733	740.8661704681872	507.2501320528211	1085.1273949579831	656.8244897959185	549.1214405762305	1759.5092436974792	773.411956782713
